model,rag_mode,config,dataset,label,tp,tn,fp,fn,precision,recall,f1,mcc,balanced_accuracy
DeepSeek,full,raw_10call_majority,AmazonHelp,Request to call by phone,3,16,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,AmazonHelp,Request to not send personal details,1,18,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,AmazonHelp,Request to reach out by chat,2,17,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,AmazonHelp,Return,0,18,0,2,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,AppleSupport,Battery,6,24,1,0,0.8571428571428571,1.0,0.923076923076923,0.9071147352221454,0.98
DeepSeek,full,raw_10call_majority,AppleSupport,Investigate issue,2,10,1,14,0.6666666666666666,0.125,0.21052631578947367,0.05330017908890261,0.5170454545454546
DeepSeek,full,raw_10call_majority,AppleSupport,Mac,2,28,0,1,1.0,0.6666666666666666,0.8,0.802295557085754,0.8333333333333333
DeepSeek,full,raw_10call_majority,AppleSupport,Provide URL,14,11,0,2,1.0,0.875,0.9333333333333333,0.8604560508152728,0.9375
DeepSeek,full,raw_10call_majority,AppleSupport,Provide device model,5,24,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7933333333333333,0.8966666666666667
DeepSeek,full,raw_10call_majority,AppleSupport,Provide system version,9,21,0,1,1.0,0.9,0.9473684210526316,0.926871570979987,0.95
DeepSeek,full,raw_10call_majority,AppleSupport,Recommend backing up,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,AppleSupport,Refer to specialist team,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,AppleSupport,Refund,2,29,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,AppleSupport,Request DM,7,15,0,5,1.0,0.5833333333333334,0.7368421052631579,0.6614378277661477,0.7916666666666667
DeepSeek,full,raw_10call_majority,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,AppleSupport,Request device model,2,24,0,1,1.0,0.6666666666666666,0.8,0.8,0.8333333333333333
DeepSeek,full,raw_10call_majority,AppleSupport,Request device restart,0,26,0,1,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,AppleSupport,Request iOS version,8,19,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,AppleSupport,Restart device,2,28,0,1,1.0,0.6666666666666666,0.8,0.802295557085754,0.8333333333333333
DeepSeek,full,raw_10call_majority,AppleSupport,Software/App,1,21,0,9,1.0,0.1,0.18181818181818182,0.2645751311064591,0.55
DeepSeek,full,raw_10call_majority,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,AppleSupport,Unresponsive/Freezing Device,4,21,5,1,0.4444444444444444,0.8,0.5714285714285714,0.4924054147377875,0.8038461538461539
DeepSeek,full,raw_10call_majority,AppleSupport,Update,7,16,1,7,0.875,0.5,0.6363636363636364,0.5017552311839513,0.7205882352941176
DeepSeek,full,raw_10call_majority,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,AppleSupport,iPhone,10,11,10,0,0.5,1.0,0.6666666666666666,0.511766315719159,0.7619047619047619
DeepSeek,full,raw_10call_majority,SpotifyCares,Account,2,28,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.4023398993836124,0.6494252873563219
DeepSeek,full,raw_10call_majority,SpotifyCares,Advertisement,1,33,0,1,1.0,0.5,0.6666666666666666,0.696630546019236,0.75
DeepSeek,full,raw_10call_majority,SpotifyCares,App,5,23,3,4,0.625,0.5555555555555556,0.5882352941176471,0.45814444005344374,0.7200854700854701
DeepSeek,full,raw_10call_majority,SpotifyCares,Billing/Payment,6,28,0,1,1.0,0.8571428571428571,0.923076923076923,0.909717652294684,0.9285714285714286
DeepSeek,full,raw_10call_majority,SpotifyCares,Family Subscription,1,34,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Hulu,1,34,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Login,0,31,0,4,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,SpotifyCares,Logout,1,33,0,1,1.0,0.5,0.6666666666666666,0.696630546019236,0.75
DeepSeek,full,raw_10call_majority,SpotifyCares,Offer further help,3,21,3,1,0.5,0.75,0.6,0.5330017908890261,0.8125
DeepSeek,full,raw_10call_majority,SpotifyCares,Playlist,2,33,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Premium,2,32,1,0,0.6666666666666666,1.0,0.8,0.8040302522073697,0.9848484848484849
DeepSeek,full,raw_10call_majority,SpotifyCares,Provide OS version,2,32,1,0,0.6666666666666666,1.0,0.8,0.8040302522073697,0.9848484848484849
DeepSeek,full,raw_10call_majority,SpotifyCares,Provide URL,12,15,0,1,1.0,0.9230769230769231,0.9600000000000001,0.9302605094190635,0.9615384615384616
DeepSeek,full,raw_10call_majority,SpotifyCares,Provide device model,2,30,1,2,0.6666666666666666,0.5,0.5714285714285715,0.5315957919524057,0.7338709677419355
DeepSeek,full,raw_10call_majority,SpotifyCares,Provide email address,0,35,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,SpotifyCares,Provide error message,1,30,0,4,1.0,0.2,0.33333333333333337,0.420084025208403,0.6
DeepSeek,full,raw_10call_majority,SpotifyCares,Provide spotify version,1,33,0,1,1.0,0.5,0.6666666666666666,0.696630546019236,0.75
DeepSeek,full,raw_10call_majority,SpotifyCares,Provide username,0,35,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,SpotifyCares,Refer to specialist team,0,27,1,0,0.0,0.0,0.0,0.0,0.48214285714285715
DeepSeek,full,raw_10call_majority,SpotifyCares,Reinstall the app,1,34,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Request DM,2,21,0,5,1.0,0.2857142857142857,0.4444444444444445,0.48038446141526137,0.6428571428571428
DeepSeek,full,raw_10call_majority,SpotifyCares,Request OS version,2,25,0,1,1.0,0.6666666666666666,0.8,0.8006407690254357,0.8333333333333333
DeepSeek,full,raw_10call_majority,SpotifyCares,Request Spotify version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Request device restart,3,24,1,0,0.75,1.0,0.8571428571428571,0.848528137423857,0.98
DeepSeek,full,raw_10call_majority,SpotifyCares,Request device version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Request email address,0,22,0,6,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,SpotifyCares,Request error message,3,25,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Request exact issue description,1,27,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Request login,2,25,0,1,1.0,0.6666666666666666,0.8,0.8006407690254357,0.8333333333333333
DeepSeek,full,raw_10call_majority,SpotifyCares,Request logout,3,25,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_10call_majority,SpotifyCares,Request reinstall the app,0,26,0,2,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,SpotifyCares,Request username,0,23,0,5,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,SpotifyCares,Restart device,0,33,0,2,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_10call_majority,SpotifyCares,Song/Artist,3,29,1,2,0.75,0.6,0.6666666666666665,0.6232502388407515,0.7833333333333333
DeepSeek,full,raw_10call_majority,SpotifyCares,Student Subscription,2,33,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AmazonHelp,Account,2,17,1,0,0.6666666666666666,1.0,0.8,0.7934920476158722,0.9722222222222222
DeepSeek,full,raw_1call,AmazonHelp,Alexa,1,17,1,1,0.5,0.5,0.5,0.4444444444444444,0.7222222222222222
DeepSeek,full,raw_1call,AmazonHelp,Apologize,5,10,1,3,0.8333333333333334,0.625,0.7142857142857143,0.5672953457626894,0.7670454545454546
DeepSeek,full,raw_1call,AmazonHelp,Bad Support,2,12,5,1,0.2857142857142857,0.6666666666666666,0.4,0.2788995520575487,0.6862745098039216
DeepSeek,full,raw_1call,AmazonHelp,Delivery,6,11,2,1,0.75,0.8571428571428571,0.7999999999999999,0.6847367880174606,0.8516483516483516
DeepSeek,full,raw_1call,AmazonHelp,Echo,3,17,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AmazonHelp,Investigate Issue,3,8,3,5,0.5,0.375,0.42857142857142855,0.1086310236566852,0.5511363636363636
DeepSeek,full,raw_1call,AmazonHelp,Kindle,0,20,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AmazonHelp,Order Cancellation,0,19,0,1,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AmazonHelp,Packaging,1,19,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AmazonHelp,Prime,5,13,0,2,1.0,0.7142857142857143,0.8333333333333333,0.7867957924694432,0.8571428571428572
DeepSeek,full,raw_1call,AmazonHelp,Provide URL,13,6,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AmazonHelp,Provide delivery date,1,16,1,1,0.5,0.5,0.5,0.4411764705882353,0.7205882352941176
DeepSeek,full,raw_1call,AmazonHelp,Refer to specialist team,2,17,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AmazonHelp,Refund,0,20,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AmazonHelp,Replacement,0,20,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AmazonHelp,Request to call by phone,3,16,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AmazonHelp,Request to not send personal details,1,18,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AmazonHelp,Request to reach out by chat,2,17,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AmazonHelp,Return,2,18,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AppleSupport,Battery,5,24,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7933333333333333,0.8966666666666667
DeepSeek,full,raw_1call,AppleSupport,Investigate issue,3,11,0,13,1.0,0.1875,0.3157894736842105,0.29315098498896436,0.59375
DeepSeek,full,raw_1call,AppleSupport,Mac,1,27,1,2,0.5,0.3333333333333333,0.4,0.358167659413283,0.6488095238095238
DeepSeek,full,raw_1call,AppleSupport,Provide URL,13,11,0,3,1.0,0.8125,0.896551724137931,0.7989949043284676,0.90625
DeepSeek,full,raw_1call,AppleSupport,Provide device model,3,21,4,3,0.42857142857142855,0.5,0.4615384615384615,0.32126980205784317,0.6699999999999999
DeepSeek,full,raw_1call,AppleSupport,Provide system version,7,21,0,3,1.0,0.7,0.8235294117647058,0.7826237921249264,0.85
DeepSeek,full,raw_1call,AppleSupport,Recommend backing up,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AppleSupport,Refer to specialist team,0,26,1,0,0.0,0.0,0.0,0.0,0.48148148148148145
DeepSeek,full,raw_1call,AppleSupport,Refund,2,29,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,AppleSupport,Request DM,6,15,0,6,1.0,0.5,0.6666666666666666,0.5976143046671969,0.75
DeepSeek,full,raw_1call,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AppleSupport,Request device model,1,24,0,2,1.0,0.3333333333333333,0.5,0.554700196225229,0.6666666666666666
DeepSeek,full,raw_1call,AppleSupport,Request device restart,0,26,0,1,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AppleSupport,Request iOS version,6,19,0,2,1.0,0.75,0.8571428571428571,0.823754471047914,0.875
DeepSeek,full,raw_1call,AppleSupport,Restart device,2,28,0,1,1.0,0.6666666666666666,0.8,0.802295557085754,0.8333333333333333
DeepSeek,full,raw_1call,AppleSupport,Software/App,0,20,1,10,0.0,0.0,0.0,-0.12598815766974242,0.47619047619047616
DeepSeek,full,raw_1call,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AppleSupport,Unresponsive/Freezing Device,4,18,8,1,0.3333333333333333,0.8,0.47058823529411764,0.3717413521905722,0.7461538461538462
DeepSeek,full,raw_1call,AppleSupport,Update,8,16,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.5620031593698284,0.7563025210084033
DeepSeek,full,raw_1call,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,AppleSupport,iPhone,10,13,8,0,0.5555555555555556,1.0,0.7142857142857143,0.5864429587908307,0.8095238095238095
DeepSeek,full,raw_1call,SpotifyCares,Account,1,26,3,5,0.25,0.16666666666666666,0.2,0.07488713544559286,0.5316091954022989
DeepSeek,full,raw_1call,SpotifyCares,Advertisement,2,33,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,SpotifyCares,App,4,22,4,5,0.5,0.4444444444444444,0.47058823529411764,0.30246429052072016,0.6452991452991452
DeepSeek,full,raw_1call,SpotifyCares,Billing/Payment,4,28,0,3,1.0,0.5714285714285714,0.7272727272727273,0.7184212081070996,0.7857142857142857
DeepSeek,full,raw_1call,SpotifyCares,Family Subscription,1,34,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,SpotifyCares,Hulu,0,34,0,1,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,SpotifyCares,Login,1,31,0,3,1.0,0.25,0.4,0.47743185531611554,0.625
DeepSeek,full,raw_1call,SpotifyCares,Logout,1,32,1,1,0.5,0.5,0.5,0.4696969696969697,0.7348484848484849
DeepSeek,full,raw_1call,SpotifyCares,Offer further help,2,22,2,2,0.5,0.5,0.5,0.4166666666666667,0.7083333333333333
DeepSeek,full,raw_1call,SpotifyCares,Playlist,2,33,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,SpotifyCares,Premium,2,32,1,0,0.6666666666666666,1.0,0.8,0.8040302522073697,0.9848484848484849
DeepSeek,full,raw_1call,SpotifyCares,Provide OS version,1,31,2,1,0.3333333333333333,0.5,0.4,0.36432620803146437,0.7196969696969697
DeepSeek,full,raw_1call,SpotifyCares,Provide URL,10,15,0,3,1.0,0.7692307692307693,0.8695652173913044,0.8006407690254357,0.8846153846153846
DeepSeek,full,raw_1call,SpotifyCares,Provide device model,2,29,2,2,0.5,0.5,0.5,0.43548387096774194,0.717741935483871
DeepSeek,full,raw_1call,SpotifyCares,Provide email address,0,35,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,SpotifyCares,Provide error message,1,30,0,4,1.0,0.2,0.33333333333333337,0.420084025208403,0.6
DeepSeek,full,raw_1call,SpotifyCares,Provide spotify version,1,33,0,1,1.0,0.5,0.6666666666666666,0.696630546019236,0.75
DeepSeek,full,raw_1call,SpotifyCares,Provide username,0,35,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,SpotifyCares,Refer to specialist team,0,27,1,0,0.0,0.0,0.0,0.0,0.48214285714285715
DeepSeek,full,raw_1call,SpotifyCares,Reinstall the app,1,34,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,SpotifyCares,Request DM,3,21,0,4,1.0,0.42857142857142855,0.6,0.6,0.7142857142857143
DeepSeek,full,raw_1call,SpotifyCares,Request OS version,1,25,0,2,1.0,0.3333333333333333,0.5,0.5555555555555556,0.6666666666666666
DeepSeek,full,raw_1call,SpotifyCares,Request Spotify version,3,24,0,1,1.0,0.75,0.8571428571428571,0.848528137423857,0.875
DeepSeek,full,raw_1call,SpotifyCares,Request device restart,3,24,1,0,0.75,1.0,0.8571428571428571,0.848528137423857,0.98
DeepSeek,full,raw_1call,SpotifyCares,Request device version,2,24,0,2,1.0,0.5,0.6666666666666666,0.6793662204867574,0.75
DeepSeek,full,raw_1call,SpotifyCares,Request email address,0,22,0,6,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,SpotifyCares,Request error message,3,25,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,SpotifyCares,Request exact issue description,1,25,2,0,0.3333333333333333,1.0,0.5,0.5555555555555556,0.962962962962963
DeepSeek,full,raw_1call,SpotifyCares,Request login,2,25,0,1,1.0,0.6666666666666666,0.8,0.8006407690254357,0.8333333333333333
DeepSeek,full,raw_1call,SpotifyCares,Request logout,3,25,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,raw_1call,SpotifyCares,Request reinstall the app,0,26,0,2,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,SpotifyCares,Request username,0,23,0,5,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,raw_1call,SpotifyCares,Restart device,1,32,1,1,0.5,0.5,0.5,0.4696969696969697,0.7348484848484849
DeepSeek,full,raw_1call,SpotifyCares,Song/Artist,2,28,2,3,0.5,0.4,0.4444444444444445,0.3666177875533832,0.6666666666666667
DeepSeek,full,raw_1call,SpotifyCares,Student Subscription,2,33,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Account,2,18,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Alexa,2,18,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Apologize,8,9,2,0,0.8,1.0,0.888888888888889,0.8090398349558905,0.9090909090909092
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Bad Support,2,14,3,1,0.4,0.6666666666666666,0.5,0.40422604172722165,0.7450980392156863
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Delivery,6,11,2,1,0.75,0.8571428571428571,0.7999999999999999,0.6847367880174606,0.8516483516483516
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Echo,3,17,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Investigate Issue,7,9,2,1,0.7777777777777778,0.875,0.823529411764706,0.6854365268376295,0.8465909090909092
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Kindle,0,20,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Order Cancellation,1,19,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Packaging,1,19,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Prime,7,13,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Provide URL,13,6,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Provide delivery date,2,16,1,0,0.6666666666666666,1.0,0.8,0.7921180343813395,0.9705882352941176
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Refer to specialist team,2,17,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Refund,0,20,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Replacement,0,20,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Request to call by phone,3,16,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Request to not send personal details,1,18,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Request to reach out by chat,2,17,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AmazonHelp,Return,2,18,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Battery,6,24,1,0,0.8571428571428571,1.0,0.923076923076923,0.9071147352221454,0.98
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Investigate issue,12,7,4,4,0.75,0.75,0.75,0.38636363636363635,0.6931818181818181
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Mac,3,27,1,0,0.75,1.0,0.8571428571428571,0.8504200642707612,0.9821428571428572
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Provide URL,16,11,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Provide device model,6,23,2,0,0.75,1.0,0.8571428571428571,0.8306623862918076,0.96
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Provide system version,10,21,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Recommend backing up,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Refer to specialist team,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Refund,2,29,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Request DM,12,15,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Request device model,3,24,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Request device restart,1,26,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Request iOS version,8,19,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Restart device,2,27,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6309523809523809,0.8154761904761905
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Software/App,6,20,1,4,0.8571428571428571,0.6,0.7058823529411764,0.6175806794999419,0.7761904761904761
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Unresponsive/Freezing Device,5,20,6,0,0.45454545454545453,1.0,0.625,0.5913123959890826,0.8846153846153846
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,Update,12,16,1,2,0.9230769230769231,0.8571428571428571,0.888888888888889,0.805113657286459,0.8991596638655461
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
DeepSeek,full,validated_paths10_thr0.5,AppleSupport,iPhone,10,10,11,0,0.47619047619047616,1.0,0.6451612903225806,0.47619047619047616,0.7380952380952381
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Account,6,27,2,0,0.75,1.0,0.8571428571428571,0.8356290217967334,0.9655172413793103
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Advertisement,2,32,1,0,0.6666666666666666,1.0,0.8,0.8040302522073697,0.9848484848484849
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,App,7,21,5,2,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.5390860546419528,0.7927350427350428
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Billing/Payment,6,27,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8214285714285714,0.9107142857142857
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Family Subscription,1,34,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Hulu,1,34,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Login,4,31,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Logout,2,31,2,0,0.5,1.0,0.6666666666666666,0.6853444168423419,0.9696969696969697
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Offer further help,4,21,3,0,0.5714285714285714,1.0,0.7272727272727273,0.7071067811865476,0.9375
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Playlist,2,33,0,0,1.0,1.0,1.0,1.0,1.0
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Premium,2,31,2,0,0.5,1.0,0.6666666666666666,0.6853444168423419,0.9696969696969697
DeepSeek,full,validated_paths10_thr0.5,SpotifyCares,Provide OS version,2,32,1,0,0.6666666666666666,1.0,0.8,0.8040302522073697,0.9848484848484849
